datetime,date,userID,locationID,buildingID,chargingLen,originLocationID,originChargingHour,incentive,score
2018-07-02 10:00:00,0702,600108,50269,12,2.0,50269,10,3,0.5506037986660962
2018-07-02 11:00:00,0702,606523,50909,8,1.0,50909,10,0,-1.0
2018-07-02 19:00:00,0702,606789,50263,11,3.0,50263,11,0,-1.0
2018-07-02 18:00:00,0702,607626,50911,13,1.0,50911,10,0,-1.0
2018-07-02 18:00:00,0702,604727H,50266,10,2.0,50261,11,2,0.4501782813247838
2018-07-02 15:00:00,0702,604895H,51198,5,1.0,51198,13,0,-1.0
2018-07-02 03:00:00,0702,607289,50269,12,3.0,50269,3,0,-1.0
2018-07-02 12:00:00,0702,604773H,50841,2,1.0,50841,12,0,-1.0
2018-07-02 12:00:00,0702,604804H,50230,0,2.0,50230,12,0,-1.0
2018-07-02 17:00:00,0702,604903H,50240,17,1.0,50266,12,9,0.3729718246923036
2018-07-02 11:00:00,0702,604726H,50240,17,1.0,51200,11,9,0.3508930551055578
2018-07-02 00:00:00,0702,605642,51087,4,2.0,51087,12,0,-1.0
2018-07-02 04:00:00,0702,604749H,50349,7,2.0,51200,11,0,0.0566647730692126
2018-07-02 10:00:00,0702,604904H,50840,6,2.0,51199,11,0,0.5624571535985853
2018-07-02 03:00:00,0702,604895H,50349,7,2.0,51198,11,9,0.0406622189545365
2018-07-02 16:00:00,0702,604745H,50261,9,3.0,51198,11,0,0.3830200505382213
2018-07-02 11:00:00,0702,604738H,50268,19,1.0,50268,11,0,-1.0
2018-07-02 19:00:00,0702,520263,50909,8,2.0,50909,11,0,-1.0
2018-07-03 08:00:00,0703,605235,50840,6,2.0,50692,18,10,0.8151716360042488
2018-07-03 21:00:00,0703,605432,50692,3,2.0,50692,19,0,-1.0
2018-07-03 21:00:00,0703,604380H,50911,13,2.0,50911,19,0,-1.0
2018-07-03 08:00:00,0703,520263,50841,2,1.0,50909,19,10,0.8151716360042488
