requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
18945,604804H,2018-07-01 12:00:00,50230,1.0,-1.0,0,50230,12,2.9177419832349984e-07
18948,604726H,2018-07-01 12:00:00,51199,2.0,-1.0,0,51199,12,-0.05053303308352626
18949,604903H,2018-07-01 18:00:00,50261,1.0,0.44184658950719885,3,50266,12,-0.12169441097455895
18959,607626,2018-07-01 12:00:00,50675,1.0,0.24182683052232468,10,50911,11,0.13032655542165075
18855,518009,2018-07-01 22:00:00,50692,1.0,-1.0,0,50692,19,-0.1687075728799459
18955,607289,2018-07-01 12:00:00,50269,2.0,-1.0,0,50269,12,0.14690979916813732
18836,607688,2018-07-01 18:00:00,50230,3.0,0.2520833333333333,10,51087,23,0.3396041076015903
18838,606666,2018-07-01 00:00:00,50349,3.0,-1.0,0,50349,23,0.10844898380895023
18840,519392,2018-07-01 12:00:00,50841,2.0,0.46934145352937273,6,50911,21,-0.19875860929918612
18845,604773H,2018-07-01 21:00:00,50841,1.0,-1.0,0,50841,21,-0.05074070609145084
18847,607289,2018-07-01 16:00:00,51199,1.0,0.1775775156286309,6,50911,20,0.3287993426425109
18849,604900H,2018-07-01 04:00:00,51087,2.0,0.025,6,50266,20,-0.7044759126165239
18851,607224,2018-07-01 21:00:00,50911,2.0,-1.0,0,50911,19,0.3308632247746205
18957,604728H,2018-07-01 12:00:00,50909,1.0,0.4752538934063467,10,51198,11,-0.0016639019780676065
18951,604832H,2018-07-01 12:00:00,50267,1.0,-1.0,0,50267,12,-1.0373016831156955e-06
18935,606789,2018-07-01 08:00:00,50230,1.0,0.3298946661331607,10,50909,12,0.00020609260160775589
18996,605077H,2018-07-01 09:00:00,50911,2.0,-1.0,0,50911,9,0.30078474979510944
18965,602824,2018-07-01 13:00:00,50240,1.0,0.251495965729481,2,50911,11,0.036296845914269925
18972,604752H,2018-07-01 13:00:00,50909,2.0,0.332799665534235,10,51200,11,-0.0011701778499109308
18977,604773H,2018-07-01 10:00:00,50841,2.0,-1.0,0,50841,10,-0.13530854957720226
18983,604897H,2018-07-01 10:00:00,51198,1.0,-1.0,0,51198,10,0.00029360906610161557
18986,600108,2018-07-01 10:00:00,50269,2.0,-1.0,0,50269,10,0.0014781409045087847
18987,600108,2018-07-01 11:00:00,50269,2.0,-1.0,0,50269,10,0.0014781409045087847
18988,600108,2018-07-01 13:00:00,50269,3.0,-1.0,0,50269,10,0.0014781409045087847
18989,604799H,2018-07-01 18:00:00,51200,1.0,0.49196350448747317,10,51198,10,0.0008249165004146091
18990,604380H,2018-07-01 10:00:00,50338,2.0,0.33003573475121323,3,50911,10,-0.7674297847016731
18997,601085,2018-07-01 21:00:00,50349,1.0,-1.0,0,50349,9,0.030848037080630983
19003,606102,2018-07-01 10:00:00,50267,1.0,0.34856567074012196,3,50692,9,0.07564606976175514
19004,604899H,2018-07-01 03:00:00,50267,2.0,0.0,2,50267,9,-1.772653745169751e-05
19016,518475,2018-07-01 10:00:00,51200,2.0,0.39863669428200704,10,50911,7,-0.2046183579592083
19017,606789,2018-07-01 07:00:00,50909,1.0,-1.0,0,50909,7,0.14367250920689323
18930,604802H,2018-07-01 19:00:00,50267,2.0,0.3743552010243233,1,50269,13,0.36533811184634785
18961,604739H,2018-07-01 16:00:00,50267,1.0,0.19452534920755976,1,51199,11,0.20975339725027323
18929,604380H,2018-07-01 19:00:00,50911,1.0,-1.0,0,50911,13,-0.31418508037573223
18926,604900H,2018-07-01 13:00:00,51087,2.0,0.3951597008059869,3,50266,13,0.003536977491961418
18921,604761H,2018-07-01 21:00:00,50349,1.0,-1.0,0,50349,13,-0.0002809993358197522
18900,604804H,2018-07-01 14:00:00,51199,2.0,0.36135697904922204,3,50230,15,0.067248188423949
18933,604730H,2018-07-01 15:00:00,50263,1.0,-1.0,0,50263,13,0.4429986948446301
18903,604904H,2018-07-01 15:00:00,51199,1.0,-1.0,0,51199,15,0.11039311411114443
18904,604902H,2018-07-01 15:00:00,50261,2.0,-1.0,0,50261,15,-5.111273401149709e-05
18909,604733H,2018-07-01 14:00:00,51198,1.0,-1.0,0,51198,14,-0.00015315129677379835
18918,604758H,2018-07-01 16:00:00,50263,2.0,-1.0,0,50263,13,0.002547242495356623
18924,606523,2018-07-01 22:00:00,50911,2.0,-1.0,0,50911,13,-0.4329313444757402
18923,603904,2018-07-01 00:00:00,51087,2.0,-1.0,0,51087,13,0.19760874581423338
13231,605432,2018-07-01 03:00:00,50911,1.0,-1.0,0,50911,3,0.22477994836369028
13221,601555,2018-07-01 08:00:00,50911,1.0,-1.0,0,50911,8,-1.134578695867458
13206,603906,2018-07-01 10:00:00,50841,2.0,-1.0,0,50841,10,-0.0001141887641888072
13208,607938,2018-07-01 18:00:00,50266,2.0,0.2895833333333333,3,50911,10,0.6142970489565464
13214,606941,2018-07-01 18:00:00,50269,3.0,0.5028142696057504,3,51087,9,0.25626056956382326
13216,606941,2018-07-01 18:00:00,50841,3.0,0.3145833333333333,3,51087,9,0.17953433164327554
13217,606941,2018-07-01 00:00:00,51087,2.0,-1.0,0,51087,9,0.06615542315291313
13219,606620,2018-07-01 22:00:00,50911,1.0,-1.0,0,50911,9,-0.00019222703760659864
13227,605432,2018-07-01 04:00:00,50911,2.0,-1.0,0,50911,4,0.22477994836369028
13230,607289,2018-07-01 04:00:00,50269,3.0,-1.0,0,50269,4,0.33361998546555244
13128,603912,2018-07-01 00:00:00,51087,2.0,-1.0,0,51087,19,-0.058791375592603105
13126,604380H,2018-07-01 00:00:00,50911,2.0,-1.0,0,50911,19,-1.2987940334272208
13140,603912,2018-07-01 12:00:00,50841,3.0,0.3210974956668124,2,50911,17,-0.48848719209241687
13143,606620,2018-07-01 23:00:00,50911,1.0,-1.0,0,50911,17,0.0005794421224665472
13145,520263,2018-07-01 10:00:00,51199,1.0,0.46128766948920674,2,50909,17,-0.023548858702842002
13161,517866,2018-07-01 02:00:00,51087,2.0,-1.0,0,51087,14,0.6609943838156911
13173,607855,2018-07-01 23:00:00,50911,1.0,-1.0,0,50911,13,0.20748918310494488
13180,604832H,2018-07-01 16:00:00,50269,2.0,0.33334964921904126,2,50267,12,0.11531525236479653
13181,604903H,2018-07-01 10:00:00,50263,1.0,0.5556929905289474,10,50266,12,-0.000403649652856655
13199,607696,2018-07-01 17:00:00,50263,3.0,-1.0,0,50263,11,6.55151876116736e-05
13242,604738H,2018-07-01 00:00:00,50268,3.0,-1.0,0,50268,0,0.057008273311652966
13202,606260,2018-07-01 20:00:00,50263,3.0,0.2714042916688015,5,50911,10,0.23946525584372064
13113,519392,2018-07-01 18:00:00,51199,2.0,0.3270833333333333,1,51087,21,-0.8092435896964704
13111,519392,2018-07-01 02:00:00,51087,2.0,-1.0,0,51087,21,-0.8092435896964704
13109,603906,2018-07-01 21:00:00,50841,1.0,-1.0,0,50841,21,-2.5851938895417157e-06
13105,604903H,2018-07-01 21:00:00,50266,1.0,-1.0,0,50266,21,-2.205697478952404
13103,605931,2018-07-01 00:00:00,50911,2.0,-1.0,0,50911,21,0.24660156237327757
13097,604380H,2018-07-01 00:00:00,50911,2.0,-1.0,0,50911,22,-3.0175184700546342
13092,604732H,2018-07-01 00:00:00,50268,3.0,-1.0,0,50268,23,-0.0963363083518018
13090,604738H,2018-07-01 14:00:00,50692,3.0,0.4309176743291671,10,50268,23,0.0847067789847097
13123,607795,2018-07-01 20:00:00,50909,1.0,-1.0,0,50909,20,-0.2502770044006834
13125,519392,2018-07-01 02:00:00,51087,2.0,-1.0,0,51087,19,-3.5067222220180385
