requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
11821,607224,2018-07-03 18:00:00,50263,1.0,0.35406686880246535,9,50911,3,0.2302651636872659
11561,604730H,2018-07-03 02:00:00,50266,1.0,0.01762427354890839,9,50263,17,-0.01714672026798776
11596,607855,2018-07-03 00:00:00,50911,2.0,-1.0,0,50911,14,0.00036461271723462125
11599,604749H,2018-07-03 14:00:00,51200,2.0,-1.0,0,51200,14,-0.019053202888185624
11593,604771H,2018-07-03 19:00:00,50240,1.0,-1.0,0,50240,14,0.004005057064931362
11591,604758H,2018-07-03 15:00:00,50263,2.0,-1.0,0,50263,15,-0.08183075973975303
11580,603912,2018-07-03 08:00:00,50240,2.0,0.418362357806126,9,50349,16,-0.028939424309383267
11571,V009198,2018-07-03 06:00:00,50269,2.0,0.19212108946059397,9,51087,16,-0.21939665981111517
11569,604899H,2018-07-03 16:00:00,50338,1.0,-1.0,0,50338,16,0.14324765750414706
11556,518475,2018-07-03 00:00:00,50911,2.0,-1.0,0,50911,17,-2.3961678752520412
11528,519392,2018-07-03 00:00:00,51087,2.0,-1.0,0,51087,20,-0.42727350893962923
11554,605073H,2018-07-03 01:00:00,50911,2.0,-1.0,0,50911,17,-1.5853209490385838
11538,603522H,2018-07-03 01:00:00,50911,2.0,-1.0,0,50911,19,-0.3426104592006796
11534,603522H,2018-07-03 12:00:00,51199,2.0,0.405844690994331,7,50911,19,-0.3426104592006796
11531,607224,2018-07-03 23:00:00,50911,1.0,-1.0,0,50911,19,0.08621930296715959
11530,607224,2018-07-03 14:00:00,51199,3.0,0.3351317907595318,3,50911,20,0.5874502487741556
11527,519392,2018-07-03 02:00:00,50911,2.0,-1.0,0,50911,20,-0.6370641025270086
11522,518475,2018-07-03 12:00:00,50841,3.0,0.5021821535284697,5,50911,21,-0.13658311433722772
11521,604773H,2018-07-03 21:00:00,50841,1.0,-1.0,0,50841,21,-1.053530963917754
11518,604900H,2018-07-03 21:00:00,50266,2.0,-1.0,0,50266,21,0.7395951711344637
11555,604760H,2018-07-03 20:00:00,50240,1.0,-1.0,0,50240,17,-0.1048483151377715
11600,600963,2018-07-03 14:00:00,50675,2.0,0.25083333333333335,1,51087,14,0.0012925969447708577
11618,607289,2018-07-03 16:00:00,50269,3.0,-1.0,0,50269,13,0.0003938513617980457
11608,604738H,2018-07-03 12:00:00,50269,2.0,0.514889933832568,3,50268,13,0.8828529916649948
11606,604726H,2018-07-03 15:00:00,51198,2.0,-1.0,0,51198,14,0.16433320079504213
11702,607289,2018-07-03 15:00:00,50841,2.0,0.36377570578308194,7,50349,1,0.04752705692961632
11700,607263,2018-07-03 01:00:00,50349,3.0,-1.0,0,50349,1,0.28490544429254455
11699,607289,2018-07-03 15:00:00,50230,3.0,0.3333075701252839,6,50269,1,0.1430075197786106
11697,607263,2018-07-03 13:00:00,50240,1.0,0.4264064071444202,6,50349,2,0.04130607097951703
11684,607855,2018-07-03 02:00:00,50911,2.0,-1.0,0,50911,8,0.3719353973742895
11682,604329,2018-07-03 02:00:00,50911,4.0,-1.0,0,50911,9,0.8806512435897332
11677,604804H,2018-07-03 10:00:00,50230,1.0,-1.0,0,50230,9,0.49244750371517937
11657,601535,2018-07-03 11:00:00,50692,1.0,-1.0,0,50692,10,-0.0015157760074454242
11653,604728H,2018-07-03 10:00:00,51199,1.0,-1.0,0,51199,10,1.1506859463460153
11689,603902,2018-07-03 07:00:00,50338,1.0,-1.0,0,50338,7,0.6470856558916984
11640,604772H,2018-07-03 11:00:00,51200,2.0,-1.0,0,51200,11,0.6362102667170484
11634,604775H,2018-07-03 17:00:00,50263,3.0,-1.0,0,50263,12,2.648293423841333
11633,604902H,2018-07-03 18:00:00,50909,1.0,0.4120623841907211,2,50261,12,0.1488529655782482
11626,604804H,2018-07-03 12:00:00,50230,2.0,-1.0,0,50230,12,0.49244750371517937
11623,607626,2018-07-03 23:00:00,50911,1.0,-1.0,0,50911,12,1.238095575760818
11621,604761H,2018-07-03 13:00:00,50349,1.0,-1.0,0,50349,13,0.004042641517132812
11619,604832H,2018-07-03 13:00:00,50267,1.0,-1.0,0,50267,13,4.100157311655379
11616,604739H,2018-07-03 13:00:00,51199,2.0,-1.0,0,51199,13,0.0016091064653231844
11614,606789,2018-07-03 13:00:00,50269,2.0,-1.0,0,50269,13,0.08121493251784682
11647,605432,2018-07-03 02:00:00,50911,4.0,-1.0,0,50911,11,0.529243385223305
