requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
18855,518009,2018-07-01 21:00:00,50692,1.0,-1.0,0,50692,19,-0.33466809683322346
18955,607289,2018-07-01 12:00:00,50269,2.0,-1.0,0,50269,12,0.05803312752984841
18836,607688,2018-07-01 12:00:00,50267,3.0,0.4047547681507941,5,51087,23,0.12430529310948298
18838,606666,2018-07-01 00:00:00,50349,3.0,-1.0,0,50349,23,0.003826371644146565
18840,519392,2018-07-01 12:00:00,50261,2.0,0.37251562633711016,10,50911,21,-0.3082902711180605
18845,604773H,2018-07-01 12:00:00,50230,1.0,0.5397262280645251,5,50841,21,-0.0004261094395972194
18847,607289,2018-07-01 20:00:00,50911,1.0,-1.0,0,50911,20,0.11481700965298776
18849,604900H,2018-07-01 13:00:00,50675,2.0,0.38164639690006574,2,50266,20,2.345505608290381e-06
18851,607224,2018-07-01 21:00:00,50911,2.0,-1.0,0,50911,19,0.09448386855859837
18957,604728H,2018-07-01 11:00:00,51198,1.0,-1.0,0,51198,11,0.010598418348511511
18951,604832H,2018-07-01 13:00:00,51087,1.0,0.38299458707955486,1,50267,12,0.00549605102390519
18935,606789,2018-07-01 08:00:00,50268,1.0,0.15,1,50909,12,0.0020813340674922087
18996,605077H,2018-07-01 09:00:00,50911,2.0,-1.0,0,50911,9,0.00048376552998840076
18965,602824,2018-07-01 16:00:00,50675,1.0,0.31580555482314776,10,50911,11,0.03444656119892835
18972,604752H,2018-07-01 22:00:00,50675,2.0,0.034999999999999996,10,51200,11,0.029960115236068133
18977,604773H,2018-07-01 14:00:00,50230,2.0,0.27371634924972454,10,50841,10,-0.00016751219534446134
18983,604897H,2018-07-01 10:00:00,51198,1.0,-1.0,0,51198,10,-0.11098587158504378
18986,600108,2018-07-01 13:00:00,50230,2.0,0.4378855951243759,3,50269,10,3.6588027802909676e-05
18987,600108,2018-07-01 13:00:00,50909,2.0,0.450633696890587,3,50269,10,0.001255541263032084
18988,600108,2018-07-01 10:00:00,50269,3.0,-1.0,0,50269,10,0.001435980933977283
18989,604799H,2018-07-01 11:00:00,51198,1.0,-1.0,0,51198,10,0.003924936189880459
18990,604380H,2018-07-01 18:00:00,50911,2.0,-1.0,0,50911,10,-0.23366121562019643
18997,601085,2018-07-01 18:00:00,50261,1.0,0.39809312910096023,3,50349,9,0.08487532085898689
19003,606102,2018-07-01 10:00:00,50692,1.0,-1.0,0,50692,9,1.3821683601522294
19004,604899H,2018-07-01 09:00:00,50267,2.0,-1.0,0,50267,9,0.2911640813762939
19016,518475,2018-07-01 07:00:00,50911,2.0,-1.0,0,50911,7,-0.0381817072292565
19017,606789,2018-07-01 07:00:00,50909,1.0,-1.0,0,50909,7,0.09521041891268707
18930,604802H,2018-07-01 14:00:00,51200,2.0,0.3555163733230147,4,50269,13,0.00091301447348603
18961,604739H,2018-07-01 11:00:00,50266,1.0,0.15331367275512542,4,51199,11,0.0009966996763476703
18929,604380H,2018-07-01 19:00:00,50911,1.0,-1.0,0,50911,13,0.002672790018969693
18926,604900H,2018-07-01 18:00:00,50266,2.0,-1.0,0,50266,13,-0.05742721618367237
18921,604761H,2018-07-01 12:00:00,50909,1.0,0.48683414972783556,9,50349,13,-0.0018405409373531284
18900,604804H,2018-07-01 16:00:00,50230,2.0,-1.0,0,50230,15,0.0004731126981064288
18933,604730H,2018-07-01 12:00:00,51200,1.0,0.6191223324477878,9,50263,13,-0.05037673956818136
18903,604904H,2018-07-01 15:00:00,51199,1.0,-1.0,0,51199,15,-0.03899429239146694
18904,604902H,2018-07-01 15:00:00,50261,2.0,-1.0,0,50261,15,1.5145305175979446e-07
18909,604733H,2018-07-01 14:00:00,51198,1.0,-1.0,0,51198,14,5.057012339361816e-07
18918,604758H,2018-07-01 15:00:00,50263,2.0,-1.0,0,50263,13,0.259595296167386
18924,606523,2018-07-01 13:00:00,50841,2.0,0.40735233405634647,10,50911,13,0.00031755911826022504
18923,603904,2018-07-01 14:00:00,51087,2.0,-1.0,0,51087,13,5.997307603831719e-05
13231,605432,2018-07-01 03:00:00,50911,1.0,-1.0,0,50911,3,0.22477994836369028
13221,601555,2018-07-01 21:00:00,50911,1.0,-1.0,0,50911,8,-0.17783030263219418
13206,603906,2018-07-01 10:00:00,50841,2.0,-1.0,0,50841,10,-0.19049958470844797
13208,607938,2018-07-01 21:00:00,50911,2.0,-1.0,0,50911,10,0.19907913718026557
13214,606941,2018-07-01 00:00:00,51087,3.0,-1.0,0,51087,9,0.0011427903130248219
13216,606941,2018-07-01 00:00:00,51087,3.0,-1.0,0,51087,9,0.0011427903130248219
13217,606941,2018-07-01 14:00:00,50269,2.0,0.39524943796475437,9,51087,9,0.0005030274023298649
13219,606620,2018-07-01 14:00:00,50268,1.0,0.39382804632836715,2,50911,9,0.1815335633890999
13227,605432,2018-07-01 02:00:00,50675,2.0,0.018055555555555557,2,50911,4,-0.3746734053022433
13230,607289,2018-07-01 04:00:00,50269,3.0,-1.0,0,50269,4,0.13429859671183847
13128,603912,2018-07-01 00:00:00,51087,2.0,-1.0,0,51087,19,-0.00940265076065204
13126,604380H,2018-07-01 22:00:00,50911,2.0,-1.0,0,50911,19,-0.2342817577247102
13140,603912,2018-07-01 18:00:00,50263,3.0,0.48206519301574985,8,50911,17,0.0006855120535307164
13143,606620,2018-07-01 13:00:00,50240,1.0,0.3824589138668222,10,50911,17,0.01711188310875886
13145,520263,2018-07-01 17:00:00,50909,1.0,-1.0,0,50909,17,-0.13424622379670914
13161,517866,2018-07-01 12:00:00,51198,2.0,0.5719430859618738,10,51087,14,0.09047506625146713
13173,607855,2018-07-01 22:00:00,50911,1.0,-1.0,0,50911,13,0.05187229577623622
13180,604832H,2018-07-01 13:00:00,51200,2.0,0.5912701210746005,5,50267,12,0.0009436280321878423
13181,604903H,2018-07-01 18:00:00,50266,1.0,-1.0,0,50266,12,-1.1231903520768511
13199,607696,2018-07-01 17:00:00,50263,3.0,-1.0,0,50263,11,0.003374593411133299
13242,604738H,2018-07-01 00:00:00,50268,3.0,-1.0,0,50268,0,1.0380195360852704
13202,606260,2018-07-01 15:00:00,50841,3.0,0.4390165118679467,3,50911,10,0.08976716582163777
13113,519392,2018-07-01 02:00:00,51087,2.0,-1.0,0,51087,21,-0.2969102403289975
13111,519392,2018-07-01 14:00:00,50692,2.0,0.45081926583466386,9,51087,21,-0.31882193515547574
13109,603906,2018-07-01 21:00:00,50841,1.0,-1.0,0,50841,21,-0.5683716331590485
13105,604903H,2018-07-01 21:00:00,50266,1.0,-1.0,0,50266,21,-1.1231903520768511
13103,605931,2018-07-01 15:00:00,50909,2.0,0.4195180479128378,8,50911,21,0.02894483244759778
13097,604380H,2018-07-01 00:00:00,50911,2.0,-1.0,0,50911,22,-0.5889222633338036
13092,604732H,2018-07-01 16:00:00,51199,3.0,0.4727390632325,2,50268,23,-0.4216688777729658
13090,604738H,2018-07-01 00:00:00,50268,3.0,-1.0,0,50268,23,6.521739130434783e-05
13123,607795,2018-07-01 20:00:00,50909,1.0,-1.0,0,50909,20,0.07816955082875855
13125,519392,2018-07-01 12:00:00,50840,2.0,0.3875,6,51087,19,-0.5804017455456879
