requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
10724,601897,2018-07-05 00:00:00,50349,3.0,-1.0,0,50349,21,-1.4800259333230557
10723,607289,2018-07-05 21:00:00,50269,1.0,-1.0,0,50269,21,19.64759554191012
10722,604773H,2018-07-05 21:00:00,50841,2.0,-1.0,0,50841,21,-0.9791546588451744
10721,518009,2018-07-05 23:00:00,50911,1.0,-1.0,0,50911,21,-0.3426634043253858
10719,604832H,2018-07-05 21:00:00,50267,1.0,-1.0,0,50267,21,-8.200314623310758
10717,518009,2018-07-05 07:00:00,50267,1.0,0.22774091448306666,8,50911,21,-0.3426634043253858
10897,605931,2018-07-05 04:00:00,50268,1.0,0.05,0,50349,5,2.081556410279846
10821,604749H,2018-07-05 13:00:00,51200,1.0,-1.0,0,51200,13,-4.47283451412272
10823,604900H,2018-07-05 13:00:00,50266,1.0,-1.0,0,50266,13,-2.958380684537855
10774,601555,2018-07-05 16:00:00,50909,2.0,-1.0,0,50909,16,-1.2807885266491255
10829,604771H,2018-07-05 13:00:00,50240,1.0,-1.0,0,50240,12,-0.00534007608657515
10892,604899H,2018-07-05 07:00:00,50338,2.0,-1.0,0,50338,7,6.86887265337195e-05
10890,518475,2018-07-05 07:00:00,50911,2.0,-1.0,0,50911,7,-0.9416501562124427
10825,604904H,2018-07-05 23:00:00,50268,1.0,0.03968911951094892,1,51199,13,1.4596088400497211
10877,606850,2018-07-05 00:00:00,50349,3.0,-1.0,0,50349,9,0.13444680024931693
10875,604804H,2018-07-05 12:00:00,50230,1.0,-1.0,0,50230,9,-0.9848950074303587
10873,604726H,2018-07-05 09:00:00,51199,1.0,-1.0,0,51199,9,-6.932893496890216
10871,604727H,2018-07-05 09:00:00,50261,1.0,-1.0,0,50261,9,-2.726194984903981
10866,604749H,2018-07-05 15:00:00,51199,3.0,-1.0,0,51199,10,-4.47283451412272
10865,604749H,2018-07-05 17:00:00,51199,1.0,-1.0,0,51199,10,-4.47283451412272
10864,600963,2018-07-05 00:00:00,50911,2.0,-1.0,0,50911,10,14.651061971013846
10861,604897H,2018-07-05 10:00:00,51200,1.0,-1.0,0,51200,10,-4.62192899792681
10859,604899H,2018-07-05 10:00:00,50338,1.0,-1.0,0,50338,10,2.394302442371993
10878,518475,2018-07-05 00:00:00,50911,2.0,-1.0,0,50911,9,-0.9416501562124427
10849,605079H,2018-07-05 11:00:00,50692,1.0,-1.0,0,50692,11,-3.21065883207466
10857,518475,2018-07-05 13:00:00,51087,1.0,0.20520581982468603,0,50911,10,-0.0006679288452230656
10830,604903H,2018-07-05 22:00:00,50266,2.0,-1.0,0,50266,12,-16.736302317158007
10835,604804H,2018-07-05 13:00:00,50230,1.0,-1.0,0,50230,12,-1.477342511145538
10838,604773H,2018-07-05 12:00:00,50841,2.0,-1.0,0,50841,12,-0.9791546588451744
10841,604730H,2018-07-05 16:00:00,50263,1.0,-1.0,0,50263,12,-15.61099281422261
10832,605432,2018-07-05 00:00:00,50692,3.0,-1.0,0,50692,12,3.2502926421975196
10845,607289,2018-07-05 11:00:00,50269,3.0,-1.0,0,50269,11,7.120355460980368
10847,607856,2018-07-05 11:00:00,50911,1.0,-1.0,0,50911,11,1.887102393606755
10848,604738H,2018-07-05 11:00:00,50268,2.0,-1.0,0,50268,11,2.8442532702475134
10844,603902,2018-07-05 18:00:00,50269,3.0,-1.0,0,50269,11,-12.00031819964222
